id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,actors,directors,score
ts87453,space force,SHOW,A four-star general begrudgingly teams up with an eccentric scientist to get the U.S. military's newest agency — Space Force — ready for lift-off.,2020,TV-MA,30,Comedy,Us,2.0,6.7,61739.0,30.856,6.6,"['Steve Carell', 'John Malkovich', 'Ben Schwartz', 'Diana Silvers', 'Tawny Newsome', 'Don Lake', 'Jimmy O. Yang']",[],6.634107699095677
tm300447,bill burr: walk your way out,MOVIE,"No-nonsense comic Bill Burr takes the stage in Nashville and riffs on fast food, overpopulation, dictators and gorilla sign language.",2017,not rate,77,"Comedy, Documentation",Us,0.0,7.2,7123.0,5.351,6.7,['Bill Burr'],['Jay Karas'],6.631449264876253
tm824160,fear street: part two - 1978,MOVIE,"Shadyside, 1978. School's out for summer and the activities at Camp Nightwing are about to begin. But when another Shadysider is possessed with the urge to kill, the fun in the sun becomes a gruesome fight for survival.",2021,not rate,109,"Drama, Horror",Us,0.0,6.7,58277.0,93.542,7.3,"['Sadie Sink', 'Emily Rudd', 'Ryan Simpkins', 'McCabe Slye', 'Ted Sutherland', 'Chiara Aurelia', 'Brandon Spink', 'Marcelle LeBlanc', 'Eden Campbell', 'Michael Provost', 'Drew Scheid', 'Jacqi Vene', 'Sam Brooks', 'Kiana Madeira', 'Benjamin Flores Jr.', 'Olivia Scott Welch', 'Gillian Jacobs', 'Ashley Zukerman', 'Jordana Spiro', 'Jordyn DiNatale', 'Kevin Waterman', 'Emily Brobst', 'Keil Oakley Zepernick', 'Michael Chandler', 'Elizabeth Scopel', 'Matthew Zuk', 'Meghan Packer', 'Jason Edwards', 'Paul Teal', 'Alex Huff', 'Dylan Gage', 'Jayden Griffin', 'Lana Spraley', ""Ja'rell Anderson"", 'Kenneth Trujillo', 'Julia Rehwald', 'Fred Hechinger']",['Leigh Janiak'],6.630607597128193
tm209987,christine,MOVIE,"The story of Christine Chubbuck, a 1970s TV reporter struggling with depression and professional frustrations as she tries to advance her career.",2016,R,115,Drama,Us,0.0,6.9,14977.0,8.408,6.8,"['Rebecca Hall', 'Michael C. Hall', 'Maria Dizzia', 'Tracy Letts', 'J. Smith-Cameron', 'Kim Shaw', 'Timothy Simons', 'Rachel Hendrix', 'Kimberley Drummond', 'Morgan Spector', 'John Cullum', 'Susan Pourfar', 'Ritchie Montgomery', 'Jayson Warner Smith', 'Masey McLain', 'John Newberg', 'Lindsay Ayliffe', 'Eric McCrea', 'Carl Palmer', 'Angela Ray', 'Stacy Hall', 'Bernie Ask', 'Wayne Hughes']",['Antonio Campos'],6.630182863672226
tm1080083,the lost daughter,MOVIE,A woman's seaside vacation takes a dark turn when her obsession with a young mother forces her to confront secrets from her past.,2021,R,122,Drama,"Gb, Us, Gr",0.0,6.7,56650.0,46.069,6.6,"['Olivia Colman', 'Dakota Johnson', 'Jessie Buckley', 'Ed Harris', 'Peter Sarsgaard', 'Paul Mescal', 'Dagmara Domińczyk', 'Jack Farthing', 'Oliver Jackson-Cohen', 'Panos Koronis', 'Robyn Elwell', 'Ellie Mae Blake', 'Athena Martin Anderson', 'Alexandros Mylonas', 'Alba Rohrwacher', 'Nikos Poursanidis', 'Konstantinos Samaa', 'Emmanouela Zacharopoulou', 'Alma Stansil', 'Daniela Babek', 'Ellie James', 'Isabelle Della-Porta', 'Vassilis Koukalani', 'Spyros Maragoudakis']",['Maggie Gyllenhaal'],6.628830964669698
ts85568,perfume,SHOW,"When a singer is found murdered, with her scent glands excised from her body, detectives probe a group of friends who attended boarding school with her.",2018,TV-MA,29,"Crime, Thriller, Drama, Documentation, Comedy, Romance",De,1.0,7.1,8536.0,16.984,7.0,"['Friederike Becht', 'Wotan Wilke Möhring', 'Juergen Maurer', 'Ken Duken', 'Natalia Belitski', 'August Diehl', 'Valerie Stoll', 'Albrecht Felsmann', 'Leon Lukas Blaschke', 'Julius Nitschkoff', 'Carlotta von Falkenhayn', 'Susanne Wuest', 'Christian Friedel', 'Trystan Pütter', 'Franziska Brandmeier', 'Marc Hosemann', 'Oskar Belton']",['Philipp Kadelbach'],6.628194255723074
tm1029256,ferry,MOVIE,"Before he built a drug empire, Ferry Bouman returns to his hometown on a revenge mission that finds his loyalty tested — and a love that alters his life.",2021,not rate,106,"Drama, Thriller, Action, Crime","Nl, Be",0.0,7.0,10748.0,62.323,6.8,"['Frank Lammers', 'Elise Schaap', 'Huub Stapel', 'Monic Hendrickx', 'Raymond Thiry', 'Maarten Heijmans', 'Yannick van de Velde', 'Tim Linde', 'Olaf Ait Tami', 'Adison dos Reis', 'Bob Stoop', 'Juliette van Ardenne', 'Mike Weerts', 'Bram Blankestijn', 'Ergun Simsek', 'Benny Claessens', 'Marius Mensink', 'Huub Smit', 'Tim Haars']",['Cecilia Verheyden'],6.626428093779323
ts287352,hit & run,SHOW,"A happily married man's life is turned upside down when his wife is killed in a mysterious hit-and-run accident in Tel Aviv.  Grief-stricken and confused, he searches for his wife's killers, who have fled to the U.S.  With the help of an ex-lover, he uncovers disturbing truths about his beloved wife and the secrets she kept from him.",2021,TV-MA,49,"Action, Drama, Thriller, Crime",Il,1.0,7.1,8367.0,1.4,7.5,"['Lior Raz', 'Kaelen Ohm', 'Moran Rosenblatt', 'Tali Sharon', 'Gal Toren', 'Gregg Henry', 'Siena Kelly', 'Neta Orbach']","['Mike Barker', 'Rotem Shamir', 'Neasa Hardiman']",6.622970857702583
tm926528,ak vs ak,MOVIE,"After a public spat with a movie star,  a disgraced director retaliates by kidnapping the actor's daughter, filming the search for her in real-time.",2020,not rate,108,"Drama, Action, Thriller, Comedy, Crime",In,0.0,6.9,14048.0,6.136,7.3,"['Anil Kapoor', 'Anurag Kashyap', 'Sonam Kapoor', 'Harshvardhan Kapoor', 'Boney Kapoor', 'Sucharita Tyagi', 'Nawazuddin Siddiqui', 'Yogita Bihani', 'Pawan Kumar Singh']",['Vikramaditya Motwane'],6.618215895294086
tm353247,qarib qarib singlle,MOVIE,"Yogi and Jaya, who have polar opposite personalities and sensibilities, meet via an online dating app. This encounter turns into so much more when the two travel to Rishikesh.",2017,not rate,125,"Drama, Romance, Comedy",In,0.0,7.1,8203.0,3.629,7.2,"['Irrfan Khan', 'Parvathy Thiruvothu', 'Neha Dhupia', 'Luke Kenny', 'Brijendra Kala', 'Isha Sharvani', 'Pushtiie Shakti', 'Anud Singh Dhaka', 'Pushtiie Shakti']",['Tanuja Chandra'],6.617790222027014
ts93054,trinkets,SHOW,An unexpected friendship forms when three teenage girls meet in Shoplifters Anonymous.,2019,TV-MA,26,"Comedy, Crime, Drama",Us,2.0,7.0,10263.0,25.549,8.1,"['Brianna Hildebrand', 'Kiana Madeira', 'Kat Cunning', 'Quintessa Swindell', 'Brandon Butler', 'Odiseas Georgiadis', 'Larry Sullivan', 'Linden Ashby', 'Henry Zaga']",[],6.6158702956022335
ts41963,easy,SHOW,"This eclectic, star-studded anthology follows diverse Chicagoans fumbling through the modern maze of love, sex, technology and culture. First dates, friends with benefits, couples with kids. Whatever your relationship status is, it's always complicated.",2016,TV-MA,30,"Drama, Comedy",Us,3.0,6.9,13569.0,32.563,6.2,[],['Joe Swanberg'],6.611621153213951
tm232464,raees,MOVIE,"Set in the early ’80s and ’90s in Gujarat, India, ‘Raees’ is a fictitious story of a crime lord named Raees, who builds an entire empire from scratch, and a police officer who is determined to bring him down.",2017,R,143,"Thriller, Drama, Action, Crime",In,0.0,6.7,43835.0,9.757,6.7,"['Shah Rukh Khan', 'Mahira Khan', 'Nawazuddin Siddiqui', 'Mohammed Zeeshan Ayyub', 'Sheeba Chaddha', 'Narendra Jha', 'Uday Tikekar', 'Anil Mange', 'Sunny Leone', 'Jaideep Ahlawat', 'Atul Kulkarni']",['Rahul Dholakia'],6.610853884903907
tm285295,our souls at night,MOVIE,"Addie Moore and Louis Waters, a widow and widower, have lived next to each other for years. The pair have almost no relationship, but that all changes when Addie tries to make a connection with her neighbour.",2017,not rate,101,"Drama, Romance",Us,0.0,6.9,13360.0,10.017,6.6,"['Robert Redford', 'Jane Fonda', 'Matthias Schoenaerts', 'Iain Armitage', 'Judy Greer', 'Phyllis Somerville', 'Bruce Dern', 'John C. Ashton', 'Randy Moore', 'Audrey Walters', 'Chantal Bushell', 'Myra Warren', 'Laurence Anthony Curry', 'Jordan Leigh', 'Constance Freeman', 'Jerry Middleton', 'Ted Maritz', 'Maetrix Fitten']",['Ritesh Batra'],6.608645974075918
tm73058,om shanti om,MOVIE,"Om, a junior film artist, is smitten by Shantipriya, a renowned actress, but is killed while trying to save her from a fire accident. Thirty years later, he is reborn and sets out to avenge her death.",2007,PG,162,"Comedy, Drama, Fantasy, Romance, Thriller, Action",In,0.0,6.7,42597.0,9.639,7.0,"['Shah Rukh Khan', 'Deepika Padukone', 'Arjun Rampal', 'Shreyas Talpade', 'Kirron Kher', 'Nitesh Pandey', 'Shawar Ali', 'Yuvika Chaudhary', 'Satish Shah', 'Juhi Chawla', 'Javed Sheikh', 'Masood Akhtar', 'Hrithik Roshan', 'Preity Zinta', 'Vishal Dadlani', 'Abhishek Bachchan', 'Rishi Kapoor', 'Subhash Ghai', 'Amitabh Bachchan', 'Akshay Kumar', 'Dharmendra', 'Priyanka Chopra Jonas', 'Rekha', 'Salman Khan', 'Sanjay Dutt', 'Mithun Chakraborty', 'Kajol', 'Jeetendra', 'Karisma Kapoor', 'Malaika Arora', 'Saif Ali Khan', 'Rani Mukerji', 'Sunil Dutt', 'Uday Chopra', 'Bipasha Basu', 'Bappi Lahiri', 'Chunky Pandey', 'Feroz Khan', 'Koena Mitra', 'Karan Johar', 'Rakesh Roshan', 'Shabana Azmi', 'Sanjay Kapoor', 'Yash Chopra', 'Ameesha Patel', 'Dia Mirza', 'Zayed Khan', 'Vidya Balan', 'Tusshar Kapoor', 'Shilpa Shetty Kundra', 'Urmila Matondkar', 'Arbaaz Khan', 'Dino Morea', 'Amrita Arora', 'Aftab Shivdasani', 'Tabu', 'Govinda', 'Bobby Deol', 'Lara Dutta', 'Ritesh Deshmukh', 'Farah Khan', 'Suniel Shetty', 'Gauri Khan', 'Mushtaq Sheikh', 'Kareena Kapoor Khan', 'Lin Laishram']",['Farah Khan'],6.608624106330537
tm69386,quartet,MOVIE,"The directorial debut of Dustin Hoffman, Quartet is a high-drama comedy about temperamental divas and old grudges, passion and pride, romance and Rigoletto. At a home for retired musicians, the annual concert to celebrate Verdi's birthday is disrupted by the arrival of Jean, an eternal diva and former wife of one of the residents. Expect poignancy and plenty of laughs.",2012,PG-13,98,"Romance, Comedy, Drama, Music",Gb,0.0,6.8,20194.0,7.473,6.5,"['Maggie Smith', 'Tom Courtenay', 'Billy Connolly', 'Pauline Collins', 'Michael Gambon', 'Sheridan Smith', 'Jumayn Hunter', 'Shola Adewusi', 'Andrew Sachs', 'Trevor Peacock', 'David Ryall', 'Michael Byrne', 'Ronnie Fox', 'Luke Newberry']",['Dustin Hoffman'],6.607601880364311
tm849022,hillbilly elegy,MOVIE,"An urgent phone call pulls a Yale Law student back to his Ohio hometown, where he reflects on three generations of family history and his own future.",2020,R,116,Drama,Us,0.0,6.7,40703.0,10.655,6.8,"['Gabriel Basso', 'Amy Adams', 'Glenn Close', 'Haley Bennett', 'Freida Pinto', 'Bo Hopkins', 'Owen Asztalos', 'Jesse C. Boyd', 'Stephen Kunken', 'Keong Sim', 'Morgan Gao', 'Ethan Suess', 'Jono Mitchell', 'Bill Kelly', 'David Dwyer', 'Ethan Levy', 'Caleb Dwayne Tucker', 'Sunny Mabrey', 'Lucy Capri', 'David Alexander', 'Emery Mae Edgeman', 'Tierney Smith', 'Carly Tamborski', 'Zac Pullam', 'Shane Donovan Lewis']",['Ron Howard'],6.604988343581646
tm1151272,beast,MOVIE,"A former RAW officer, who is among the hostages in a mall taken over by terrorists, has to foil their plans and prevent the government from releasing a dreaded terrorist, who he had helped put in prison at great personal cost.",2022,not rate,162,"Thriller, Comedy, Crime, Action",In,0.0,6.8,19332.0,21.561,5.5,"['Vijay', 'Pooja Hegde', 'Selvaraghavan', 'Yogi Babu', 'Redin Kingsley', 'Bjorn Surrao', 'VTV Ganesh', 'Aparna Das', 'Shine Tom Chacko', 'Ankur Vikal', 'Sunil Reddy', 'Shiva Aravind', 'Lilliput', 'Sujatha Babu Ramesh', 'Sathish Krishnan', 'Anirudh Ravichander', 'Nelson Dilipkumar', 'Shaji Chen', 'Prudhviraj']",['Nelson Dilipkumar'],6.60127907521273
tm242687,riphagen the untouchable,MOVIE,"Amsterdam, Netherlands, 1944, during World War II. Andries Riphagen, a powerful underworld boss, has made his fortune by putting his many criminal talents at the service of the Nazi occupiers. But the long battle is about to end and the freedom fighters, who have been persecuted and murdered for years, are abandoning their hideouts to mercilessly hunt down those who have collaborated with the killers.",2016,not rate,132,"Thriller, War, Drama, European",Nl,0.0,7.1,7701.0,10.891,6.5,"['Jeroen van Koningsbrugge', 'Kay Greidanus', 'Lisa Zweerman', 'Anna Raadsveld', 'Antoinette Jelgersma', 'Sigrid ten Napel', 'Michel Sluysmans', 'Sieger Sloot', 'Tjebbo Gerritsma', 'Peter Blok', 'Mark Rietman', 'Micha Hulshof', 'Peter Drost', 'Ad van Kempen', 'Rick Nicolet', 'Menno van Beekum', 'Cecile Heuer', 'Bob Stoop', 'Boris Saran', 'Ian Bok', 'Guido Pollemans', 'Huub Smit', 'Gitta Fleuren', 'Herman Egberts', 'Britte Lagcher', 'Robin van den Akker', 'Dimme Treurniet', ""Rogier in't Hout"", 'Lukas Dijkema', 'Ronald Armbrust', 'Ad Knippels', 'Steef de Bot', 'Dennis Grotenhuis', 'Nelleke Zitman', 'Thenera van der Pluijm', 'Diablo Vermeulen']",['Pieter Kuijpers'],6.601208996700455
ts22018,icarly,SHOW,"Watch Carly, Sam, and Freddie, as they try to balance their everyday 8th grade lives with their newfound fame managing and starring in the most awesome show on the web.",2007,TV-G,26,"Comedy, Family, Romance",Us,6.0,6.7,38281.0,96.149,8.0,"['Miranda Cosgrove', 'Jennette McCurdy', 'Nathan Kress', 'Jerry Trainor', 'Noah Munck']",[],6.599894865818853
ts287559,jupiter's legacy,SHOW,"As the world's first generation of superheroes (who received their powers in the 1930s) become the revered elder guard in the present, their superpowered children struggle to live up to the legendary feats of their parents.",2021,TV-MA,45,"Scifi, Action, Drama, Fantasy",Us,1.0,6.7,37235.0,48.307,7.3,"['Josh Duhamel', 'Ben Daniels', 'Leslie Bibb', 'Andrew Horton', 'Elena Kampouris', 'Mike Wade', 'Matt Lanter']",[],6.597522265489088
tm44530,fashion,MOVIE,A small-town girl finally realizes her dream of becoming a famous supermodel but soon finds out that there's a price for her glamorous new life.,2008,PG-13,167,"Romance, Drama",In,0.0,6.9,12468.0,5.145,6.3,"['Priyanka Chopra Jonas', 'Kangana Ranaut', 'Mugdha Godse', 'Arjan Bajwa', 'Samir Soni', 'Ashwin Mushran', 'Kitu Gidwani', 'Arbaaz Khan', 'Suchitra Pillai', 'Rohit Roy', 'Raj Babbar', 'Kiran Juneja', 'Chitrashi Rawat', 'Manini Mishra', 'Harsh Chhaya', 'Konkona Sen Sharma', 'Ranvir Shorey', 'Manish Malhotra', 'Karan Johar', 'Madhur Bhandarkar', 'Diandra Soares', 'Pooja Chopra', 'Aanchal Kumar', 'Rakshanda Khan', 'Atul Kasbekar', 'Sheena Bajaj', 'Rohit Verma']",['Madhur Bhandarkar'],6.595226176950838
tm299761,toc toc,MOVIE,Toc Toc follows the adventures and misadventures of a group of patients with OCD dated at the same time.,2017,PG,90,"Comedy, Family, Fantasy, European",Es,0.0,6.8,18484.0,23.361,7.1,"['Alexandra Jiménez', 'Paco León', 'Rossy de Palma', 'Oscar Martínez', 'Inma Cuevas', 'Adrián Lastra', 'Nuria Herrero', 'Ana Rujas', 'Carolina Lapausa', 'Paqui Horcajo', 'Pepa Gracia', 'Blanca Gil', 'Carlos Niño', 'Ángel Ruiz', 'Cecilia Solaguren', 'Verónica Forqué', 'Miguel Rellán', 'Bárbara Santa-Cruz', 'Daniel Grao', 'Arturo Valls', 'Marta Hazas']",['Vicente Villanueva'],6.594639907920177
tm424074,then came you,MOVIE,An American hypochondriac who is working as a baggage handler is forced to confront his fears when a British teenager with a terminal illness enlists him to help her carry out her eccentric bucket list.,2019,PG-13,93,"Comedy, Drama",Us,0.0,6.9,12356.0,18.449,7.5,"['Maisie Williams', 'Asa Butterfield', 'Nina Dobrev', 'Tyler Hoechlin', 'David Koechner', 'Peyton List', 'Tituss Burgess', 'Sonya Walger', 'Margot Bingham', 'Ken Jeong', 'Colin Moss', 'Briana Venskus', 'Ron Simons', 'Angel Valle Jr.', 'L. Steven Taylor', 'Francesca Noel', 'Ann Osmond', 'Crystal Tweed', 'Ashlyn Alessi', 'Billy Thomas Myott']",['Peter Hutchings'],6.593453315821645
tm963023,chandigarh kare aashiqui,MOVIE,"Manu, a bodybuilder from Chandigarh falls in love with Maanvi, a male Zumba teacher disguised as a woman.",2021,not rate,117,"Crime, Drama, Romance, Comedy",In,0.0,6.9,12303.0,5.849,7.2,"['Ayushmann Khurrana', 'Vaani Kapoor', 'Kanwaljit Singh', 'Gourav Sharma', 'Goutam Sharma', 'Yograj Singh', 'Aanjjan Srivastav', 'Abhishek Bajaj', 'Karishma Singh', 'Girish Dhamija', 'Tanya Abrol', 'Sawan Rupowali']",['Abhishek Kapoor'],6.59260716331597
